"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"MDG",2016,74991.20873099805178694,41126534.339846591378651
"MEX",2016,50145.29444331441290771,22475977.2070960085554445
"MMR",2016,54825.12470114285980069,34323374.778506307309380
"MOZ",2016,923.51256936385003712,517507.21889281186427
"MSR",2016,2.728653370556641,1367.9253326529592
"MTQ",2016,1.19112880347005207,544.39416595002663
"MWI",2016,22.879539050133476,12169.6801413043914
"MYS",2016,185215.02613388686631814,140615236.801971961899343
"NGA",2016,12335.53813969885819738,4792022.407870527934355
"NIC",2016,47409.98257571430563303,27597292.493475246867167
"NPL",2016,183.94337045731878833,95315.04317665490129
"PAN",2016,5904.71297802307463316,3624806.640613252278791
"PER",2016,142719.62178736390196739,95766892.313499322965568
"PHL",2016,13386.93480572361277772,8993745.425694821251599
"PNG",2016,80232.22680359096934924,63874839.448709474929144
"PRI",2016,26.60998972596571733,15137.008293265147906
"PRY",2016,45863.17114547407789663,15611331.425314951666928
"RWA",2016,22.90390339691087931,14512.68859935987680
"SEN",2016,0.07511133774631076,118.866428876766826
"SGP",2016,0.30764204839613174,215.59706932894505
"SLB",2016,11672.12336804161054012,9516528.977277592719954
"SLE",2016,2963.49696601996123265,1382196.89118277130787
"SLV",2016,412.97354913445711837,246946.886922252794621
"SSD",2016,86.36163617217474630,43062.92899651354169
"SUR",2016,10456.52400194968377104,8453665.693351014354366
"SXM",2016,0.1464826147840712,50.7196839429556
"TCA",2016,4.22023168265625011,783.867072689758574
"TGO",2016,242.4749298462616056,70514.53017807392276
"THA",2016,4805.66852568577589608,2775001.804435558307993
"TTO",2016,153.12603462365130562,89100.906525956587695
"TWN",2016,98.77713511901910667,57453.11013060379649
"TZA",2016,2227.29237482170879560,929367.725192348820137
"UGA",2016,4314.34955447028632754,1893564.314017212603633
"USA",2016,285.46597756926562142,132913.692499055625849
"VCT",2016,5.9206757779318587,3170.2404181938693
"VEN",2016,84705.20916728252809428,52755824.866509581059775
"VGB",2016,1.38867536726019976,661.46092512464763
"VIR",2016,1.828106112509766,935.635767815618
"VNM",2016,68854.69784297581796325,46553829.819254607681802
"VUT",2016,224.70229401003300168,123599.728512128366765
"ZAF",2016,594.92233351150086566,376322.285910346764838
"ZMB",2016,2854.91906180642858444,1364085.19387232626182
"ZWE",2016,50.40908092331708101,30925.61623061164456
"AGO",2017,11179.88971305601352854,6153118.578317292553090
"ARG",2017,17189.45997391691619478,6440570.478356810526041
"AUS",2017,5.6165294597900388,3218.1397064588423
"BDI",2017,13.9816463824609367,6717.5097185716681
"BEN",2017,1.45162550200683603,392.24838585650481
"BGD",2017,414.42342858519112632,242745.13637371317476
"BHS",2017,16.37858785553277021,2344.722011109908946
"BLZ",2017,6591.13265273918592264,3021116.562221047670277
"BOL",2017,270345.67103071869037039,135860123.925333888212039
"BRA",2017,2134649.25395587047463524,1297035649.266063598928169
"BRN",2017,518.16435683466400659,404330.60302630735142
"BTN",2017,790.50525402359159008,489638.176978827704934
"CAF",2017,15442.86439829293025582,9801600.492637099493586
"CHN",2017,2380.01730470019374975,1356505.85507846253585
"CIV",2017,20418.08903421250548230,9499193.044228232405584
"CMR",2017,89782.55361700154956749,54570459.07905357933592
"COD",2017,471867.83542450674081705,331225813.889278605864255
"COG",2017,26702.97125943059167173,17665533.78551388662379
"COL",2017,161945.11409470262261331,100710612.3992254322177722
"CRI",2017,7695.28136640911968690,4265164.203715531642003
"CUB",2017,28907.02087118969714075,19652411.171271352021370
"CYM",2017,37.42764854645729528,8148.796140901048436
"DMA",2017,14942.66381321055194262,8582251.63129410677185
"DOM",2017,1574.76915525811650367,741489.254574687886405
"ECU",2017,21085.45427682109589668,15898878.040790743554235
"ETH",2017,7630.89886853163718740,4350069.09879952631639
"FJI",2017,565.72765024743061781,335793.05540406764996
"GAB",2017,22915.86406185457977152,15042782.141403524425726
"GHA",2017,7689.42825439452151138,3358031.22782795156933
"GIN",2017,1675.85404659490311686,875740.01813057505777
"GLP",2017,3.10679607512478358,1566.76472309306890
"GNB",2017,504.33601847310360316,167750.389061772974694
"GNQ",2017,6468.08003285436416111,4261218.73133007409068
"GTM",2017,22035.55692884797230587,11157576.64953295613867
"GUF",2017,2739.33643571208589901,2179886.621964709518717
"GUY",2017,13505.10381352326376714,9348826.21114675140583
"HND",2017,37700.09342851116022331,20876452.175571521761575
"HTI",2017,379.39035410151213719,198222.913924790860775
"IDN",2017,373255.32456034044719591,294459942.376438364770654
"IND",2017,29563.26939780397669792,16479302.253272649974926
"JAM",2017,355.28615895407232036,198365.43827616147715
"KEN",2017,3133.96253509652112176,1502707.13524285390580
"KHM",2017,53749.68674011784966842,34157792.930982010629514
"LAO",2017,60710.98895389045841548,35474105.425424173604630
"LBR",2017,24957.04216905023529619,12564828.784225462464635
"LCA",2017,18.23518513605414674,10666.956323046828556
"LKA",2017,627.3698402167401983,257362.504742060529416
"MAF",2017,0.5126082679720052,228.5725839661717
"MDG",2017,109612.20449228907584645,59879407.999721567690884
"MEX",2017,55701.53441234945143240,24253169.758675672893457
"MMR",2017,39688.83218753035098260,24555007.931612374958457
"MOZ",2017,3278.99857999545985685,1902276.497199380927200
"MTQ",2017,5.0629640208327915,2359.1647447860028
"MWI",2017,28.50538565427028393,17393.1620213304042
"MYS",2017,162416.57626845184949808,123033419.609404479302267
"NGA",2017,17389.42720230357913660,6737397.742148770145756
"NIC",2017,150584.64118501406132647,82511861.394390913401972
"NPL",2017,410.95992805302503082,255186.18047269570005
"PAN",2017,5913.21389834774273518,3647040.257543770446548
"PER",2017,181090.43145355884061764,118148737.461826406120045
"PHL",2017,13698.30590329370590945,9304251.439120099346149
"PNG",2017,63580.79860878165355525,53491723.205033127942918
"PRI",2017,14999.81531467255761063,9200412.205543175077485
"PRY",2017,70055.65114472780615654,26646356.198851379762648
"RWA",2017,13.91201890097540986,9274.14075696983224
"SEN",2017,0.2253426801698134,802.32134366648537
"SLB",2017,14326.94954044270239581,11661337.542510931768283
"SLE",2017,4180.86897441257120890,1925221.68205397253890
"SLV",2017,129.24375386172846009,71923.493189868369156
"SSD",2017,234.95452036982527144,126551.42328172660857
"SUR",2017,13717.52808294649058861,11292086.163220535481664
"SXM",2017,0.7324224187293837,293.67101241721684
"TCA",2017,13.87701710330729112,2654.958969015293575
"TGO",2017,9.701791423187936,2950.7105146881286
"THA",2017,3745.21393185247980921,2158650.121092959367895
"TTO",2017,138.83903606219947104,81371.097364490353463
"TWN",2017,150.5607772593077690,92316.95753360857715
"TZA",2017,2204.33826142401687207,1022524.883713211580936
"UGA",2017,4857.73435337062162792,1993739.171188950370984
"USA",2017,26.25086378267253070,11185.678246103909237
"VCT",2017,5.17085792381727382,2903.65233605389332
"VEN",2017,43758.54649533028812675,24490211.143617749446676
"VGB",2017,101.27645951277748276,39241.217278218575892
"VIR",2017,51.5504052191710935,26795.4782461399534
"VNM",2017,45011.72289556756721485,31535007.520822847647619
"VUT",2017,187.71502491357405333,116359.56641678759735
"ZAF",2017,2016.01156159303619372,890481.456581001767114
"ZMB",2017,3348.5679308385827222,1587368.40905260087001
"ZWE",2017,275.40375674002929959,167746.372477643209205
"ABW",2018,0.3006308860085721,82.37241703837168
"AGO",2018,13520.21088743511458243,7669670.99411581454089
"ARG",2018,9493.50476041134385787,3451952.085698343388372
"ATG",2018,3.8888842991330299,1183.9000017349991
"AUS",2018,0.37978339528320315,185.48498883136574
"BDI",2018,33.3451509374876593,16228.5146782552475
"BEN",2018,0.22937737822536896,282.619745639178653
"BGD",2018,358.67818786368726207,203892.34142242672601
"BHS",2018,14.09090114987629565,2054.78854816438218
"BLZ",2018,4789.42542185702832143,2103772.391995825657625
"BOL",2018,154488.50674485104852301,77944983.230922494596895
"BRA",2018,1347132.98387328678251614,897641992.763153229680853
"BRN",2018,449.78643444019888893,331336.63382386673443
"BTN",2018,406.29107962806707341,259702.892531256974922
"CAF",2018,7741.61300763772294316,5085775.21844372364871
"CHN",2018,1458.61134243987083347,827263.830353678064733
"CIV",2018,25668.73881143228824349,12230836.579461814052128
"CMR",2018,57935.23762546835450177,37305705.897897660675487
"COD",2018,481248.47733072421743677,336889004.27061876198189
"COG",2018,26847.16606168983736799,17765632.070330633554101
"COL",2018,176976.98800820628050440,110665997.778268656736540
"CRI",2018,1708.28373342835849233,1007514.215982074474041
"CUB",2018,2551.89587999415730792,1731765.354338886825618
"CYM",2018,24.8781069392307111,5720.816630916516907
"DMA",2018,586.0259364411430141,344418.65353525679565
"DOM",2018,293.76938967467782768,130969.77624119065775
"ECU",2018,13220.47259022207834667,9874215.4742922300314385
"ETH",2018,3798.40764128169069863,2195065.844283757692566
"FJI",2018,199.14696569987850548,112352.56983510705551
"GAB",2018,12250.92431866075923356,7891475.71936203380463
"GHA",2018,12289.37838347340857156,5294102.82973005425787
"GIN",2018,1138.12689591652420679,575497.635201962758868
"GLP",2018,8.80387270601345529,4243.88453368923499
"GNB",2018,451.47091735949401143,139150.92299379600556
"GNQ",2018,4036.20189232260837356,2609747.09449209118134
"GTM",2018,18330.12106463178339659,9362096.352726442034544
"GUF",2018,2616.74966224608457839,2097318.961294546614045
"GUY",2018,7627.76715755469216574,5179649.254964788287950
"HND",2018,32644.65349543871818741,18400542.822657759298696
"HTI",2018,27.28893550817709154,14294.503633015949998
"IDN",2018,339888.19811064293899341,266999966.125893561696734
"IND",2018,19309.97628545688814715,10526187.627089209993273
"JAM",2018,292.65222548345485146,164140.565785294312295
"KEN",2018,2649.48825023885724975,1172204.681086469044787
"KHM",2018,45537.92417525332379430,28658488.502317610641983
"KNA",2018,0.95623057054687496,411.17957190368474
"LAO",2018,54580.97086704518584297,31508826.675038202360970
"LBR",2018,27853.65102204670720398,14023355.863508567508536
"LCA",2018,9.1925489401220718,5577.9520691714815
"LKA",2018,437.39471152774963263,195481.22802348339029
"MDG",2018,94785.17755387407333458,52487722.239734294557889
"MEX",2018,45320.54762442017276986,20933473.146748317355452
"MMR",2018,35912.73822823417827257,21789024.566886073624542
"MOZ",2018,537.24168638187689779,283419.673855742730426
"MSR",2018,3.467334301391061,1976.2467696995293
"MTQ",2018,2.15927341632324203,1085.44698709274988
"MWI",2018,28.2384796476030866,15391.4185621879407
"MYS",2018,144570.96965433839635012,109555229.134245138234283
"NGA",2018,15182.77325704453895605,5950064.00202597337575
"NIC",2018,32009.31387846976220652,18901523.29702530029283
"NPL",2018,150.84204793661678092,93105.157348677373155
"PAN",2018,6121.38966564596281391,3759567.358938783991591
"PER",2018,140184.70002054895540323,94156561.847615311486661
"PHL",2018,9222.17712543647358988,6249472.961978117840790
"PLW",2018,1.44979060613525405,1079.52156049717888
"PNG",2018,77265.80279364840717119,64814710.953005093880129
"PRI",2018,512.06020667233464987,322341.149313362844342
"PRY",2018,25298.41395460658224221,8726643.51964087224029
"RWA",2018,40.04688767275743535,25933.19901694644902
"SEN",2018,0.15019084086317275,78.24746828540913
"SGP",2018,0.07691136217298719,41.740956681500435
"SLB",2018,13351.18339291199808677,10900655.26116753954988
"SLE",2018,3400.90855383035920467,1575958.75601289291504
"SLV",2018,79.85781081922636829,45772.885646054954278
"SSD",2018,79.03006551987575631,39617.26015168423628
"SUR",2018,15366.59415842505237649,12746362.749534847262444
"TCA",2018,15.02092253501953214,2261.739509989660382
"TGO",2018,2.215412105671929,594.474985597961
"THA",2018,1948.12196987587914526,1116542.953381363442659
"TTO",2018,135.72619011395447185,78604.40502823989260
"TWN",2018,83.12304556851997703,43268.917493658186154
"TZA",2018,2263.26400150846984914,1015546.775615743993821
"UGA",2018,4087.82382128024514141,1524987.65393600549151
"USA",2018,88.22689843552311826,38987.393863459016374
"VCT",2018,0.67433597788411465,359.93870014707592
"VEN",2018,30169.15143294243641209,17402333.294651426673312
"VGB",2018,3.14285814366644984,1133.933228471613753
"VIR",2018,17.03616141668185824,7775.56210820253907
"VNM",2018,33385.84849788213709148,24457695.243097701647774
"VUT",2018,238.95633887384586126,166080.20248233791383
"ZAF",2018,777.56406523484614689,501790.082382157722635
"ZMB",2018,2411.42089106119299130,1165261.278708069908909
"ZWE",2018,27.40477649353947058,16427.13103564882339
"AGO",2019,10005.4462437507053577,5677264.8956688830666
"ARG",2019,8965.42170255332486506,3605398.864845422754879
"AUS",2019,0.60173666304904503,288.6443164218436765
"BDI",2019,13.52170656600423392,6536.753630778987805
"BEN",2019,2.82811705603678383,807.31058387175045
"BGD",2019,387.97785804504695401,228886.793648867987817
"BHS",2019,5.82812930419704921,983.138233813398634
"BLZ",2019,8744.55089287945646979,3955580.730002689804015
"BOL",2019,290499.27839828893720015,145789773.666012428478909
"BRA",2019,1361094.44275899699273751,904852526.724394581285237
"BRN",2019,447.71101794629195378,327903.955609251465862
"BTN",2019,294.12183920091477086,176485.315071168325588
"CAF",2019,11530.17791362283387666,7604452.03775180706871
"CHN",2019,1362.95575325699002505,766825.309312537267614
"CIV",2019,11648.91272174280669312,5530138.01841970652363
"CMR",2019,54422.19670926152294729,34300737.774269025894083
"COD",2019,475245.77805163674800534,338357827.217455726046654
"COG",2019,30647.66856094595809080,19914984.195689017157826
"COL",2019,115089.88558295277839670,70924870.934664811901500
"CRI",2019,1427.09379049845064887,832312.240943828589261
"CUB",2019,89.50128739980798340,33559.334595469475829
"CYM",2019,1.30884234440212689,1823.89787224331312
"DMA",2019,2.45019666621148033,1452.06686915918284
"DOM",2019,510.13579770115338750,223045.014179378102615
"ECU",2019,12231.48516252666626103,9188534.938962896992929
"ETH",2019,7379.56570639809663407,4404608.73104948643025
"FJI",2019,76.7288972422949131,45987.54082009462433
"GAB",2019,13815.79352049906076988,8986108.02472313178953
"GHA",2019,5822.22030763707975720,2564490.09237850518704
"GIN",2019,1056.64563787844531651,541420.61607069572046
"GLP",2019,5.32455285833333370,3044.151689133605003
"GNB",2019,372.29786779054463869,133467.720887602008640
"GNQ",2019,4276.54337351939399558,2788314.237207242314701
"GTM",2019,30254.79356127480511044,15640681.117821548856925
"GUF",2019,2270.86125827116041780,1833427.771452861678795
"GUY",2019,12963.91787700946839018,8578932.337015938719094
"HND",2019,32910.80906023855366134,18502235.442196353011957
"HTI",2019,34.89830433986001447,21832.875996994591980
"IDN",2019,323646.29789480897267274,256683388.671953718976212
"IND",2019,17347.49352330853021478,9653825.900199401439985
"JAM",2019,253.70814972588984291,141205.572764164899595
"KEN",2019,2798.11295245687796958,1251274.325728987825944
"KHM",2019,62886.07147127638794922,39206035.496315172357062
"KNA",2019,1.54469095064670155,709.03688926304585
"LAO",2019,72037.90897385081807356,41439383.56206331754619
"LBR",2019,23408.00563614498854873,11986039.847832416927871
"LCA",2019,0.7472938665961373,437.82339717653488
"LKA",2019,412.01714028729157121,160379.91046337448078
"MDG",2019,54256.72264289494221068,29871444.735602972119033
"MEX",2019,65825.53556603396045758,30812919.429758521859072
"MMR",2019,38309.78840915582617394,23422174.165323078081195
"MOZ",2019,800.78585281886140231,483172.79173608906567
"MSR",2019,2.50774508873697935,1302.38709606969145
"MTQ",2019,1.48952854815321185,768.86502371023444
"MWI",2019,43.88139947454486920,20814.04087550282956
"MYS",2019,120179.55833394046474130,93324725.388490659769396
"NGA",2019,12095.16187812025059564,4723800.65219597966957
"NIC",2019,33913.00407193153583421,20021177.140079951523127
"NPL",2019,192.36179027444558464,120009.680533219407596
"PAN",2019,6233.77979115065365941,3818272.804881077908576
"PER",2019,161590.12618149234348754,109715087.281613653233385
"PHL",2019,7585.91759718490348793,5177908.34805973398560
"PLW",2019,3.81508545038818336,2842.88045086041165
"PNG",2019,57963.14716378617758733,49539090.657353651786624
"PRI",2019,27.26894158633247076,14661.02617371627875
"PRY",2019,50817.50284769589072966,20248591.508336058336128
"RWA",2019,13.83436646568088424,9358.75758728304540
"SEN",2019,1.0514892722113716,393.83001722570540
"SGP",2019,15.07421736031330405,13527.49547274453394
"SLB",2019,12323.50568774477759345,10008039.581302043059875
"SLE",2019,3542.99173380505155723,1709835.113136062125297
"SLV",2019,62.95088777819009830,36067.23270611282911
"SSD",2019,335.51258080552764814,175613.26329182444297
"SUR",2019,14013.43572795067588045,11498309.33404811940209
"TCA",2019,3.50601288226128556,693.677128656916936
"TGO",2019,0.22916650205566408,68.04907706337058
"THA",2019,2621.02343960160454862,1480477.280968783580524
"TTO",2019,126.32241541892199511,71090.67381560074168
"TWN",2019,57.73656048144314163,31455.584661546518645
"TZA",2019,2668.25348632591263581,1318047.850516298455850
"UGA",2019,3334.77429402634061093,1424504.48255333722713
"USA",2019,73.90977905669030073,36007.63355726602020
"VCT",2019,0.29977482365831165,162.29785990525696
"VEN",2019,58827.27395848722920298,34151422.611467275143036
"VGB",2019,0.65774860532877607,257.696326933409820
"VIR",2019,0.5849059005284288,218.594461573702626
"VNM",2019,30893.95322339035693292,22853943.989522927117513
"VUT",2019,51.81014506810873383,31657.37360207206103
"ZAF",2019,937.58248756457401787,671907.525163159957105
"ZMB",2019,2545.4438220268491655,1241025.8037816760998
"ZWE",2019,50.30234706444016692,29638.443904081270725
"AGO",2020,8918.34600868510704153,4980718.433538751467784
"ARG",2020,20834.04655565823406890,8036405.312234076749385
"AUS",2020,0.5317264044108073,160.90937646860203
"BDI",2020,26.9695397299210662,14459.9287944083234
"BEN",2020,1.68020640955078134,418.42978693654406
"BES",2020,7.1991546568956166,2831.45898742967147
"BGD",2020,459.76431552145852806,268019.16884130816697
"BHS",2020,4.54370862131402045,770.373563021838772
"BLZ",2020,15950.90676979010439241,8041092.180876344068677
"BOL",2020,276883.43855094779421394,139414477.175207094791909
"BRA",2020,1704091.54021772950557780,1073954229.459669718369578
"BRN",2020,543.64276708504335743,396787.863520033584199
"BTN",2020,472.92137020243976257,293346.66684773386402
"CAF",2020,14741.72510526548852874,9706165.69419404845217
"CHN",2020,1138.71173343129410617,597053.590629071997561
"CIV",2020,12958.91040340307027838,6216719.980099389558272
"CMR",2020,100294.67723721470184186,67613052.087363610176020
"COD",2020,490612.95118814643320603,350436828.876176082588476
"COG",2020,26295.69526103332146565,17003041.737775008623423
"COL",2020,166485.35003456702145963,104865852.013552403136701
"CRI",2020,1279.06995638829421503,782155.349160302616656
"CUB",2020,305.68661447613868684,100162.99782598485117
"CYM",2020,0.4361138085015191,446.37883401938352
"DMA",2020,9.72563440747395927,5572.635181317400497
"DOM",2020,1850.21874290384153855,811346.867214185685382
"ECU",2020,19747.36335375127461169,15213003.710634440252279
"ETH",2020,4603.32265680397486404,2635867.26660137470313
"FJI",2020,166.68585742392573083,100331.321781166012152
"GAB",2020,10628.72100272088221519,6767811.389922902160665
"GHA",2020,14272.16155393994655798,6342743.130453288936815
"GIN",2020,1299.29114073340304602,676019.388922811170059
"GLP",2020,2.58875289022677969,1451.586777846459554
"GNB",2020,507.01175095612454947,183284.346765906119685
"GNQ",2020,1977.36328963339427690,1315430.25644458215524
"GTM",2020,39451.38186154984353371,19671628.277779207148535
"GUF",2020,3135.62636044013503908,2523474.186311587340304
"GUY",2020,10763.19252782950906939,7331062.396233013896834
"HND",2020,41688.04408288390548150,23296988.030781296904257
"HTI",2020,16.47981031669162522,9378.78699360690995
"IDN",2020,270056.62838248766153987,213624289.261887417852977
"IND",2020,20809.32173368899446540,11411645.161396546816035
"JAM",2020,244.45677567821610306,134452.036027256603834
"KEN",2020,3545.29473468118911894,1470843.232168956735966
"KHM",2020,62294.60496628974326291,38731905.913636078164190
"KNA",2020,4.04684141537435067,1517.693383087462056
"LAO",2020,82239.45661993054441354,47520894.646029511012300
"LBR",2020,31821.55023932714499140,16296252.21368378107951
"LCA",2020,3.13905473557454455,1785.71336377549218
"LKA",2020,282.81186621682895307,104981.01017367041817
"MAF",2020,1.17171004396701385,543.25744599451635
"MDG",2020,57747.61394303613191968,32074692.516807581262234
"MEX",2020,68423.12576300119482779,28350840.677903440281460
"MMR",2020,44445.07443857986235673,27432200.453759899410710
"MOZ",2020,307.33594336088496090,157100.187797943813206
"MSR",2020,0.73745128053059906,316.492733682808924
"MTQ",2020,3.79912465362033407,2127.61607226880562
"MWI",2020,146.338680192358150,66028.574999950069
"MYS",2020,72976.72540047099173846,57173508.399679034255008
"NGA",2020,14586.94906556386373248,5896088.22682631351275
"NIC",2020,52625.89280845235980596,30490829.258485107137835
"NPL",2020,170.44754420864365489,96173.55718837958539
"PAN",2020,6592.87623699992485029,4004517.758795954177514
"PER",2020,190199.47408103938049600,128730313.506319499540419
"PHL",2020,7750.90113270192036987,5255167.841849905616169
"PLW",2020,3.81527403749050553,3047.494968429896035
"PNG",2020,44864.90988622417490035,37728415.151144086782968
"PRI",2020,27.48971535709852436,15722.60174999600096
"PRY",2020,58572.46315610059315403,26052187.360248478632334
"RWA",2020,113.43980448415319077,65056.559037897133045
"SEN",2020,0.67492947190972225,549.399594283221218
"SGP",2020,19.0736205447409917,18094.6313427245312
"SLB",2020,10457.58502035968925448,8609975.88629495317025
"SLE",2020,2956.89102915497312693,1422412.994095632433385
"SLV",2020,89.96760834937656682,51526.39137440054171
"SSD",2020,86.16308393760906873,47874.34720922989354
"SUR",2020,11076.47191450572464430,9163555.18142061247131
"TCA",2020,10.0156055936762166,2049.68609921534526
"TGO",2020,1.06958162193413644,314.85413894363624
"THA",2020,3573.45370330039901626,2019844.814094109795601
"TTO",2020,145.20156349190566631,79269.13451964166299
"TWN",2020,48.62641664944446358,22773.59337612044156
"TZA",2020,3466.09836826200247138,1684883.149395550626522
"UGA",2020,3585.09607083738679393,1695859.34712129439587
"USA",2020,39.83882288686632152,16086.377440806933916
"VEN",2020,53701.67332110630415376,31033472.894574947299876
"VIR",2020,0.14622296340169272,42.471611939799427
"VNM",2020,32619.89272216805353824,23805114.844836808175892
"VUT",2020,1674.54945873166672529,1089517.85298702631357
"ZAF",2020,879.92713580397863483,578951.859376112344114
"ZMB",2020,2143.13417842757997910,1060634.17522894688626
"ZWE",2020,37.8853910393327093,22350.1415208610088
"AGO",2021,24338.94875207495973938,14415034.30902736195068
"ARG",2021,11904.50948871837937950,4509252.017259176793032
"AUS",2021,4.00038759687771325,2287.193084710047518
"BDI",2021,14.21445833624837366,7010.04614219658808
"BEN",2021,1.527620854403212,374.08736099267077
"BGD",2021,308.82850894768892974,181287.26646138405359
"BHS",2021,4.26098901979383732,1273.98556426359496
"BLZ",2021,4557.86062887110003290,2051545.019757269835356
"BOL",2021,291379.81569785017303658,148204598.574312556382713
"BRA",2021,1548658.40065510870173286,1034605558.953945534140167
"BRN",2021,516.93707663269450591,371335.262012767800778
"BTN",2021,399.92099271910602162,237959.075005509752468
"CAF",2021,19709.16058751496559271,12872243.55029223591955
"CHN",2021,1212.53155484831835385,620886.575625831071003
"CIV",2021,6614.94116134490386960,3146189.441205388953691
"CMR",2021,88755.92242281386066005,56833900.810858529013462
"COD",2021,499058.97107874002358223,354978128.79625008162860
"COG",2021,19570.68157743057722356,12989930.641298849232461
"COL",2021,128562.89089744155488441,81236182.050632105237978
"CRI",2021,1059.31951309483821854,628936.381903779582017
"CUB",2021,349.86384454677722216,144632.2285292283674685
"CYM",2021,1.67179460353190148,1256.238678569156901
"DMA",2021,6.75817167235080286,4047.788610125509985
"DOM",2021,593.22978057840946962,270315.213703409198872
"ECU",2021,12471.59526093025626099,9638533.930465447586964
"ETH",2021,4349.38888675217049948,2568398.82718106604927
"FJI",2021,1069.42854267794823504,543295.868414946119916
"GAB",2021,8858.40618707586367431,5810057.48828941038315
"GHA",2021,10700.36852857354427975,4698560.460216392414544
"GIN",2021,798.44326678203747593,396317.874900748271474
"GLP",2021,2.29310193793294273,1259.86469904221266
"GNB",2021,349.22264366991903730,134817.392112489640890
"GNQ",2021,3714.61831437650386368,2447210.990477163688910
"GTM",2021,15160.43180668165101483,7936355.513688398327191
"GUF",2021,1678.59168885380666537,1338295.772327499002565
"GUY",2021,7088.44143638228918551,5019408.846770309652435
"HND",2021,36600.62212990479735944,20562775.432194936700403
"HTI",2021,131.39560516282447825,72031.58925230516482
"IDN",2021,202905.23096419673842177,158105393.782025388888439
"IND",2021,22037.66113245786303495,12271920.474675412169159
"JAM",2021,177.72242195168840773,100510.883734781194905
"KEN",2021,445.48894710637696272,161128.055888194164867
"KHM",2021,63981.99893771941946945,39800244.243081665125600
"KNA",2021,3.01721269413303008,1372.126541425865025
"LAO",2021,80939.08432979842148469,46478724.97436458453022
"LBR",2021,24820.82055845886943908,12862621.79285826479244
"LCA",2021,6.35486175821614714,4087.68923248575278
"LKA",2021,281.38558689201683699,112227.36946698783625
"MAF",2021,0.6590274954535591,278.2318219025838
"MDG",2021,43744.77213725183637179,24117759.1977183247771243
"MEX",2021,35128.99600457484423633,15605835.322308992844707
"MMR",2021,44566.28548485279883025,27471637.717575966338972
"MOZ",2021,276.88418922852501406,146318.628564343158516
"MSR",2021,0.22123635699869793,87.417604791193458
"MTQ",2021,2.680199068942600,1469.1304103388814
"MWI",2021,52.4740056470269377,28000.41607758884705
"MYS",2021,72234.41563670825203633,55906936.905578059563403
"NGA",2021,12138.83508433708294877,4677253.28856253985312
"NIC",2021,54031.34751392213168348,31686082.000214825065509
"NPL",2021,249.36436004120880371,139121.553653083902575
"PAN",2021,5307.95350362355740063,3211794.440338769320545
"PER",2021,154278.52491343657543488,105108608.223326137861751
"PHL",2021,6828.59253453929868767,4687468.137604317700391
"PLW",2021,1.14457771021077470,920.767628955406668
"PNG",2021,43338.36586523419533082,36696229.214040095071076
"PRI",2021,17.10655457897895108,9784.254843000616025
"PRY",2021,44749.03615720056575031,17700315.969016218001852
"RWA",2021,42.27397623991339519,26515.326101044036355
"SEN",2021,0.2253647319650608,60.42751203249661
"SGP",2021,1.30744614808681925,1167.29488534818118
"SLB",2021,8505.68798786881001350,6985367.960170585148815
"SLE",2021,3271.91008844714018555,1617102.61695566084280
"SLV",2021,32.64459427608180873,19129.52617711547870
"SSD",2021,74.6243965702892826,37903.74441539138671
"SUR",2021,10112.82521740115631336,8409276.40858554119846
"TCA",2021,13.3773697182183171,2695.36503942371163
"TGO",2021,12.375869306273875,3638.5112365380796
"THA",2021,2921.04898239777017960,1622875.664140045810613
"TTO",2021,50.31411989201116511,30414.62273543221288
"TWN",2021,65.97177927410372376,35248.16576467273543
"TZA",2021,1926.26644097365792174,956656.790469618830669
"UGA",2021,3751.41154561046108252,867801.547590689140405
"USA",2021,4.46082926151692798,1839.415823346145526
"VCT",2021,3.8954605073508023,2100.7443899915696
"VEN",2021,22708.81455156201933333,12847162.105319861099496
"VGB",2021,1.096273962263455,561.2231027844138
"VNM",2021,29006.83012853819738558,20898764.752898627118337
"VUT",2021,13.60398433953450356,7640.64466219185729
"ZAF",2021,632.67449456177953513,434788.706719994669054
"ZMB",2021,2900.02654446313809074,1418396.81244991792763
"ZWE",2021,42.03961065076930797,25484.75168330342489
"AGO",2022,15589.09252353521241299,9116661.80705151524965
"ARG",2022,21381.68278407884414707,8065563.3868900682810245
"BDI",2022,4.8406660548548723,2294.852140685606
"BEN",2022,0.84115549593804264,294.970337705532854
"BGD",2022,307.52489616715925905,177106.64796772408491
"BHS",2022,1.56079340560112826,279.247283827916
"BLZ",2022,4029.17497357728071769,1789960.824557132690545
"BOL",2022,385567.75128158608951374,199881840.855448824363946
"BRA",2022,1772689.80106485399181870,1219278493.576843071957978
"BRN",2022,537.97100853991995561,373948.198513096809218
"BTN",2022,513.27503778199668865,300032.047159879934076
"CAF",2022,13242.34861904004206978,8743671.583724313830426
"CHN",2022,1533.43326054445305926,824276.43423894911194
"CIV",2022,8587.57022354878412905,4120077.467917747335574
"CMR",2022,76311.53198624275263180,49991284.175203079040280
"COD",2022,512672.10709821535972258,369654208.812163537380559
"COG",2022,26089.43777183600371739,16951932.707412525945955
"COL",2022,128455.13203991421064900,82109479.124450990937894
"CRI",2022,1158.42045988303302714,698438.028015939511554
